OUTLET_CODE,SALES_UNITS,UNIT_PTR,FREQUENCY,PRODUCT_CODE_ENCODED,CLUSTER
OL32691,38.107142857142854,21.301600184265144,28,52.67857142857143,0
OL32692,11.714285714285714,26.236085341607144,7,53.285714285714285,0
OL32693,14.052173913043479,9.37888198722645,115,40.095652173913045,0
OL32694,22.0,7.389817629793493,47,49.829787234042556,0
OL32695,16.333333333333332,7.068452382187501,12,51.333333333333336,0
OL32696,17.166666666666668,6.138392857526042,24,51.541666666666664,0
OL32697,18.72,7.857142858458334,25,53.2,0
OL32698,12.540983606557377,39.81371088070757,61,47.16393442622951,0
OL32699,1.3333333333333333,213.63636363333333,3,73.33333333333333,1
OL32700,4.396551724137931,221.43219253422953,464,47.79525862068966,1
OL32701,12.428571428571429,35.510204082904416,14,45.785714285714285,0
OL32702,19.952380952380953,17.342300557144608,21,57.57142857142857,0
OL32703,24.29032258064516,13.39128613356855,62,54.983870967741936,0
OL32704,13.708333333333334,95.05614177546006,24,45.208333333333336,0
OL32706,12.12,117.07402597617106,50,44.08,0
OL32707,6.302631578947368,164.0296052622662,228,45.780701754385966,1
OL32708,28.61111111111111,15.25072149995756,18,57.5,0
OL32709,14.59016393442623,35.29859484850129,61,48.9344262295082,0
OL32710,12.343283582089553,39.328600505736944,67,51.67164179104478,0
OL32711,11.596385542168674,63.808187295457685,166,48.963855421686745,0
OL32712,20.06896551724138,36.77899686600575,29,53.206896551724135,0
OL32713,23.607142857142858,7.334183674056372,28,56.42857142857143,0
OL32714,23.555555555555557,6.448412698912037,9,50.77777777777778,0
OL32715,13.5,18.837662339,10,55.2,0
OL32717,15.244444444444444,38.3214285709931,45,52.68888888888889,0
OL32719,13.2,4.464285714,10,46.2,0
OL32720,13.0,5.5803571434375,8,38.375,0
OL32721,13.49090909090909,35.86245572637263,165,40.86666666666667,0
OL32722,16.96551724137931,18.076018810617818,29,46.06896551724138,0
OL32724,53.13793103448276,8.913177340323383,58,46.53448275862069,0
OL32725,74.75,8.370535713867188,8,52.0,0
OL32727,17.333333333333332,8.928571430989583,12,53.75,0
OL32728,36.0,6.69642857125,4,59.5,0
OL32729,19.57894736842105,8.36466165493421,19,49.78947368421053,0
OL32733,12.909090909090908,19.634494294987373,33,48.42424242424242,0
OL32735,18.823529411764707,6.792717087487745,51,51.333333333333336,0
OL32736,37.88095238095238,23.631725416998787,42,55.404761904761905,0
OL32737,12.0,4.4642857141666665,10,43.0,0
OL32739,15.4,74.47240259984375,20,53.5,0
OL32740,12.210144927536232,48.2015810285221,138,54.666666666666664,0
OL32741,24.8,18.49025974208333,10,62.5,0
OL32742,550.6842105263158,19.911995900894976,19,56.73684210526316,2
OL32743,12.5,54.454139609157984,8,44.25,0
OL32744,13.181818181818182,20.956316413106062,11,49.36363636363637,0
OL32745,10.4,49.35714286541667,5,45.8,0
OL32746,16.625,12.294795050091611,64,48.265625,0
OL32747,20.024390243902438,8.885017423227524,41,59.68292682926829,0
OL32748,18.066666666666666,16.917748914305555,15,60.86666666666667,0
OL32749,22.01851851851852,11.813672439891976,54,51.77777777777778,0
OL32752,17.2,6.0267857146458335,20,48.85,0
OL32753,29.0,28.175730521664892,24,49.25,0
OL32754,16.4,8.750000001666667,5,43.0,0
OL32755,6.5625,76.39610389682812,16,51.8125,0
OL32756,31.135135135135137,32.599157600078605,37,55.054054054054056,0
OL32758,11.0625,59.105790046744794,48,52.645833333333336,0
OL32759,16.352941176470587,19.652406413578433,17,58.411764705882355,0
OL32760,13.88888888888889,20.57178932587963,9,50.55555555555556,0
OL32761,19.75,7.477678572688802,16,47.1875,0
OL32763,25.0,31.70454546108333,5,50.8,0
OL32764,17.29032258064516,16.934960202013137,31,46.29032258064516,0
OL32765,13.04,27.986363636972552,25,56.4,0
OL32766,27.166666666666668,9.10926870789809,84,49.54761904761905,0
OL32767,17.1875,24.624594147265626,16,59.0625,0
OL32769,12.608695652173912,74.14455110240037,23,50.608695652173914,0
OL32770,22.0,6.524725273317308,13,54.61538461538461,0
OL32771,20.9672131147541,7.464871195230566,61,49.90163934426229,0
OL32773,35.266666666666666,7.440476190412854,45,57.666666666666664,0
OL32774,22.325581395348838,7.225913621458333,43,46.7906976744186,0
OL32775,16.333333333333332,8.452380954322422,30,56.6,0
OL32778,17.181818181818183,8.725649352335859,22,52.18181818181818,0
OL32780,37.45454545454545,6.655844155831755,22,55.95454545454545,0
OL32783,14.784313725490197,6.28501400634804,51,42.68627450980392,0
OL32784,4.857142857142857,76.90321582798612,21,53.523809523809526,0
OL32788,19.484848484848484,19.763872491926122,33,55.27272727272727,0
OL32789,16.25,12.543831170520834,20,56.05,0
OL32790,10.895833333333334,54.18560606247829,48,47.645833333333336,0
OL32791,16.11111111111111,8.878968256535948,18,58.166666666666664,0
OL32792,14.161290322580646,6.91244239733583,31,49.225806451612904,0
OL32793,21.333333333333332,8.928571430208335,3,34.333333333333336,0
OL32794,21.3125,8.31473214455959,16,59.625,0
OL32796,26.666666666666668,5.952380951041666,3,34.0,0
OL32797,15.69811320754717,38.50434942657757,53,46.679245283018865,0
OL32798,3.49002849002849,162.80645280862,351,48.43019943019943,1
OL32800,10.363867684478372,193.24906019326798,393,45.4147582697201,1
OL32801,26.62162162162162,51.386890139009004,37,51.75675675675676,0
OL32802,4.6,159.02087198517262,70,43.67142857142857,1
OL32803,158.5090909090909,129.51210153351562,55,37.345454545454544,1
OL32804,15.142857142857142,7.908163267321429,14,54.0,0
OL32805,28.0,14.511634200779037,24,49.75,0
OL32806,32.0,8.928571428125,2,25.5,0
OL32807,32.0,8.928571428125,1,35.0,0
OL32809,1544.421052631579,6.57894736862205,19,57.36842105263158,2
OL32810,25.183908045977013,9.288513211081577,87,53.47126436781609,0
OL32811,2.849673202614379,132.74106612060186,153,46.189542483660134,1
OL32812,19.2,7.1428571437500015,5,58.2,0
OL32813,2.6875,200.46590909,80,40.05,1
OL32814,49.5,63.514610406770835,4,42.75,0
OL32815,15.527272727272727,17.071133413617424,55,52.70909090909091,0
OL32816,11.333333333333334,36.25541125416667,3,64.66666666666667,0
OL32818,9.938775510204081,83.2616618080102,49,51.224489795918366,0
OL32819,16.0,8.92857143125,2,56.0,0
OL32820,8.714285714285714,106.93205809034944,203,50.85221674876847,1
OL32821,28.14814814814815,6.779100529323559,27,47.888888888888886,0
OL32822,13.896396396396396,41.92282379975226,222,45.171171171171174,0
OL32823,14.421052631578947,18.41934381638158,19,52.578947368421055,0
OL32824,1.2815533980582525,142.71687050716423,103,39.13592233009709,1
OL32825,27.88,10.061688311528513,50,50.5,0
OL32826,18.285714285714285,8.928571430803572,7,59.285714285714285,0
OL32827,18.153846153846153,14.625374627067309,13,57.61538461538461,0
OL32828,2.3870967741935485,114.50565562938172,31,44.516129032258064,0
OL32829,13.838235294117647,116.43621085023284,68,48.5735294117647,0
OL32830,5.892307692307693,202.23926073994872,65,42.43076923076923,1
OL32831,17.319148936170212,35.24419729313534,47,46.723404255319146,0
OL32833,19.454545454545453,44.82142857431187,22,55.31818181818182,0
OL32834,16.75,46.04843073560185,12,43.25,0
OL32837,32.166666666666664,7.440476191244554,6,59.666666666666664,0
OL32839,10.909090909090908,30.718713101575307,11,37.90909090909091,0
OL32841,13.88888888888889,4.836309523657407,36,44.138888888888886,0
OL32842,20.75862068965517,48.762315274190975,29,51.724137931034484,0
OL32845,15.8125,15.112621753229167,16,54.75,0
OL32846,16.90566037735849,8.86680143999607,159,49.301886792452834,0
OL32847,6.036,144.9823376620625,250,45.748,1
OL32848,15.666666666666666,6.696428572439236,24,47.166666666666664,0
OL32849,4.100591715976331,141.8297087540471,169,48.544378698224854,1
OL32851,12.19047619047619,54.8940939980112,21,49.57142857142857,0
OL32852,10.23076923076923,28.228021979413462,13,40.61538461538461,0
OL32854,15.669444444444444,192.99383717987453,1080,45.580555555555556,1
OL32855,11.469135802469136,61.88772646823091,81,49.22222222222222,0
OL32859,11.21311475409836,93.69065360869195,61,42.77049180327869,0
OL32860,19.181818181818183,11.960596223919595,22,54.90909090909091,0
OL32861,7.422413793103448,118.97643304944145,116,45.53448275862069,1
OL32863,14.428571428571429,29.11641929044643,7,38.142857142857146,0
OL32864,20.363636363636363,16.794569068276516,11,36.0,0
OL32865,10.95890410958904,94.98309909310073,73,60.534246575342465,0
OL32866,9.571428571428571,58.08905380071428,7,53.0,0
OL32867,13.616666666666667,35.915094020522574,120,45.96666666666667,0
OL32868,7.043478260869565,58.315923204938194,23,44.82608695652174,0
OL32870,14.4,7.142857144416666,5,53.2,0
OL32872,20.0,7.1785714292178575,25,53.92,0
OL32873,10.719298245614034,61.159717476386064,57,49.6140350877193,0
OL32874,15.5,8.214285715180761,20,50.55,0
OL32876,14.476190476190476,14.410173161964286,21,50.476190476190474,0
OL32877,16.09090909090909,16.998720976445707,33,47.63636363636363,0
OL32878,27.3,37.60551948214583,10,47.8,0
OL32879,15.666666666666666,7.708333334506945,30,56.63333333333333,0
OL32880,15.944444444444445,14.185606062118056,18,48.77777777777778,0
OL32881,16.0,8.92857143125,2,60.0,0
OL32882,4.685314685314685,189.90793297532926,286,40.82517482517483,1
OL32884,15.166666666666666,6.051587302106482,36,51.55555555555556,0
OL32885,5.916666666666667,89.27759740545139,24,44.375,0
OL32887,12.0,4.4642857141666665,6,43.0,0
OL32888,13.923076923076923,37.84715284866987,13,47.53846153846154,0
OL32889,17.176470588235293,27.570664629411766,17,56.88235294117647,0
OL32890,29.65979381443299,8.181650824086484,97,52.22680412371134,0
OL32891,18.0,7.533482144153647,16,51.375,0
OL32893,11.676923076923076,48.76098901324039,65,65.44615384615385,0
OL32894,14.96875,26.71469155999349,32,47.28125,0
OL32895,16.943396226415093,6.654312669120977,53,51.471698113207545,0
OL32897,14.882352941176471,7.32668067333946,34,52.55882352941177,0
OL32898,14.837837837837839,8.974640225506757,37,50.945945945945944,0
OL32899,17.3,7.663690477614583,120,47.875,0
OL32900,24.851063829787233,8.624620062069297,47,50.191489361702125,0
OL32901,18.72972972972973,10.593629343544647,37,45.891891891891895,0
OL32902,1.0,163.6363636,1,9.0,1
OL32903,12.91304347826087,80.4806606403261,23,43.30434782608695,0
OL32904,1.0,67.818181818,5,35.4,0
OL32905,1.3409090909090908,134.2768595017803,44,43.31818181818182,1
OL32906,6.111111111111111,109.46879509541378,72,48.43055555555556,0
OL32907,18.80952380952381,9.911873841964287,21,37.80952380952381,0
OL32908,18.0,8.55654762109375,12,58.333333333333336,0
OL32910,26.45,11.401515152881945,60,56.3,0
OL32911,6.271551724137931,202.0991705835162,464,48.390086206896555,1
OL32912,26.6,8.849206350292329,45,63.82222222222222,0
OL32913,20.8125,7.812500001093751,16,57.375,0
OL32914,18.208333333333332,20.315882035789933,24,53.291666666666664,0
OL32915,15.352,76.71870129739168,125,46.864,0
OL32916,17.5,8.581349208171297,18,56.111111111111114,0
OL32918,18.5,8.110119049006332,24,60.458333333333336,0
OL32919,29.949152542372882,11.002366278461906,59,50.83050847457627,0
OL32920,11.558823529411764,53.5093582897549,34,46.64705882352941,0
OL32922,12.235294117647058,33.20664629877451,17,49.8235294117647,0
OL32923,6.329268292682927,140.8756335151653,82,50.329268292682926,1
OL32924,25.416666666666668,8.928571430315564,12,44.25,0
OL32925,4.404040404040404,145.67972291424033,297,49.82828282828283,1
OL32926,22.736842105263158,7.283834587214913,19,56.1578947368421,0
OL32930,15.790476190476191,9.204700062902779,105,47.02857142857143,0
OL32931,1.12,187.3272727218,50,44.6,1
OL32932,7.271428571428571,70.73770871410714,70,55.65714285714286,0
OL32934,12.954545454545455,34.7240259745644,22,57.77272727272727,0
OL32935,16.2,39.688311684374995,5,58.8,0
OL32936,13.833333333333334,38.21482684095834,30,51.93333333333333,0
OL32937,14.857142857142858,13.006725419047621,14,50.142857142857146,0
OL32938,8.058823529411764,66.00935828637255,17,48.94117647058823,0
OL32939,17.457142857142856,10.713821894130954,35,56.51428571428571,0
OL32941,8.74390243902439,93.23665663843497,82,48.96341463414634,0
OL32942,14.972222222222221,22.925234490671297,36,45.888888888888886,0
OL32943,4.212121212121212,89.51807030842804,99,65.93939393939394,0
OL32944,22.153846153846153,6.959706960066773,39,51.97435897435897,0
OL32945,15.5625,13.60491071640625,16,51.75,0
OL32946,15.142857142857142,6.792091837879464,28,55.892857142857146,0
OL32949,14.0,6.6391941401888515,39,51.282051282051285,0
OL32951,20.941176470588236,7.615546219227942,17,49.588235294117645,0
OL32952,10.808441558441558,95.94867389211885,308,54.1948051948052,1
OL32953,19.754716981132077,33.00416564668239,53,59.18867924528302,0
OL32954,11.26923076923077,29.417457543453526,26,45.57692307692308,0
OL32955,17.923076923076923,14.828921079823719,13,53.53846153846154,0
OL32956,17.428571428571427,48.46938775535715,7,55.714285714285715,0
OL32957,32.333333333333336,45.34632035333333,3,45.0,0
OL32958,28.555555555555557,21.067821071666668,9,49.888888888888886,0
OL32961,4.75,145.4139610328125,4,71.5,0
OL32962,18.133333333333333,8.928571430833333,30,64.4,0
OL32963,15.365853658536585,23.545296167398376,41,47.34146341463415,0
OL32964,13.75,14.664502161631944,12,37.75,0
OL32965,14.25925925925926,15.3583453579321,27,49.111111111111114,0
OL32966,14.61111111111111,27.543290044849538,18,55.5,0
OL32969,25.6,7.366071428604167,20,50.9,0
OL32970,13.61111111111111,6.525974025493551,36,42.0,0
OL32971,23.1,21.655844158541665,10,49.5,0
OL32973,11.8,48.100649345,5,31.8,0
OL32974,14.558823529411764,38.53227654602148,34,52.26470588235294,0
OL32975,28.6,8.9285714299375,10,48.5,0
OL32976,16.285714285714285,23.911178109575893,14,49.214285714285715,0
OL32978,19.266666666666666,17.702922079270834,30,59.333333333333336,0
OL32980,16.1,19.8538961078125,10,60.5,0
OL32982,16.228571428571428,8.928571431089287,35,56.714285714285715,0
OL32987,18.4,6.250000000197916,20,44.45,0
OL32989,13.733333333333333,30.167748919277777,15,52.0,0
OL32990,15.7,20.048701300354164,30,50.36666666666667,0
OL32993,16.192660550458715,20.11393423187215,109,48.53211009174312,0
OL32994,17.0,7.812500001588543,8,51.0,0
OL32995,4.618705035971223,164.85562848583334,556,44.69604316546763,1
OL32996,6.622549019607843,158.7648367418414,612,46.53104575163399,1
OL32997,16.0,8.92857143125,8,62.5,0
OL32998,7.636363636363637,56.10610980144508,22,59.27272727272727,0
OL32999,3.9753086419753085,153.93057559534466,81,44.382716049382715,1
OL33000,10.408854166666666,145.74593592002466,768,43.634114583333336,1
OL33001,12.0,4.4642857141666665,2,43.0,0
OL33002,267.16279069767444,6.43687707600248,43,59.44186046511628,0
OL33003,28.64,8.357142858191667,25,50.52,0
OL33004,25.22222222222222,25.068542568371914,27,42.148148148148145,0
OL33006,5.618421052631579,156.05434039434485,76,50.526315789473685,1
OL33007,18.94736842105263,8.223684212171053,19,51.63157894736842,0
OL33008,1.875,174.41152596609373,8,57.625,1
OL33009,20.825,13.389610390245405,40,46.025,0
OL33011,16.357142857142858,42.16836734540178,14,64.07142857142857,0
OL33012,13.4,25.324675325000005,5,66.8,0
OL33013,10.555555555555555,37.97258297347222,9,57.55555555555556,0
OL33014,16.0,5.022321428203125,8,37.625,0
OL33017,13.714285714285714,6.377551021488095,7,46.57142857142857,0
OL33018,21.444444444444443,19.80519480763889,18,56.166666666666664,0
OL33020,7.777777777777778,40.03787878789815,9,49.666666666666664,0
OL33023,48.05,21.680194804774306,20,45.8,0
OL33025,18.066666666666666,15.616883118763889,15,45.93333333333333,0
OL33026,15.909090909090908,38.28069657809343,11,50.0,0
OL33027,7.0,103.5714285525,5,45.2,0
OL33030,16.576271186440678,8.807506055533697,59,53.13559322033898,0
OL33034,15.7,32.98538960895833,10,48.4,0
OL33035,13.962765957446809,19.371977757159968,188,50.03191489361702,0
OL33038,13.0,15.970418470648147,9,46.0,0
OL33040,29.166666666666668,7.5892857143923615,24,51.958333333333336,0
OL33042,6.626804123711341,175.67829249904872,485,45.057731958762886,1
OL33043,8.6,73.58766232875,5,60.4,0
OL33045,18.0,8.9285714296875,6,55.333333333333336,0
OL33046,10.0,35.95238095208334,3,49.666666666666664,0
OL33048,12.0,4.4642857141666665,4,43.0,0
OL33050,18.193548387096776,8.467741936922044,31,52.25806451612903,0
OL33051,15.6,8.928571430625002,10,47.6,0
OL33052,2.8333333333333335,172.04054433411264,432,43.942129629629626,1
OL33053,17.688524590163933,22.755482223779065,61,50.24590163934426,0
OL33055,16.42105263157895,25.617737525895468,19,51.89473684210526,0
OL33056,18.36842105263158,126.86602871025218,38,60.44736842105263,0
OL33058,7.235294117647059,81.38305321996323,51,42.6078431372549,0
OL33059,12.419753086419753,52.032026615933646,81,40.617283950617285,0
OL33060,4.542600896860987,164.35559955919868,223,47.67713004484305,1
OL33063,14.0,6.696428572708333,20,53.2,0
OL33064,11.181818181818182,20.557851237159092,11,42.36363636363637,0
OL33065,17.568627450980394,7.930672270649511,51,54.78431372549019,0
OL33066,15.176470588235293,8.088235296092437,17,60.76470588235294,0
OL33068,15.686274509803921,7.5105042028349684,51,51.254901960784316,0
OL33069,14.846153846153847,21.52847152884615,13,47.46153846153846,0
OL33070,13.818181818181818,30.41469893780303,66,48.121212121212125,0
OL33071,15.44,5.357142857277778,50,49.98,0
OL33072,19.125,7.533482143882999,32,55.09375,0
OL33073,15.0,7.812500001979167,8,45.375,0
OL33074,21.2,17.15909091,5,29.2,0
OL33075,16.083333333333332,17.2889610421875,12,55.0,0
OL33076,13.3125,23.97930195009115,16,56.375,0
OL33077,42.5,23.881029685721728,28,47.642857142857146,0
OL33078,24.333333333333332,49.94588744236111,3,53.333333333333336,0
OL33079,27.727272727272727,23.32497048713068,11,54.63636363636363,0
OL33081,36.03846153846154,10.75299700315328,26,57.69230769230769,0
OL33082,13.833333333333334,5.952380951631945,12,44.083333333333336,0
OL33084,13.2,6.249999999861111,15,41.4,0
OL33085,16.625,8.31473214467448,16,60.0625,0
OL33086,12.727272727272727,42.129574973011366,11,39.27272727272727,0
OL33087,15.897435897435898,20.229353981169872,39,55.92307692307692,0
OL33088,20.93421052631579,10.38277511979532,76,48.68421052631579,0
OL33090,19.75,8.816964287207032,32,52.3125,0
OL33091,32.0,8.928571428125,1,35.0,0
OL33092,18.02857142857143,32.16836734899848,35,47.17142857142857,0
OL33093,9.464285714285714,166.65700371004465,28,62.714285714285715,1
OL33095,14.80952380952381,11.243042674444444,21,49.666666666666664,0
OL33096,16.545454545454547,16.362898462175245,22,58.40909090909091,0
OL33099,13.675,5.69196428629072,40,46.425,0
OL33100,2.761904761904762,101.16110079300594,21,51.04761904761905,0
OL33101,10.150943396226415,52.98486890570431,53,44.56603773584906,0
OL33102,32.0,7.14285714225,20,57.4,0
OL33103,9.0,54.009740265625005,2,46.5,0
OL33105,11.191176470588236,48.044786096006945,68,44.838235294117645,0
OL33106,14.538461538461538,23.502747254142626,26,42.76923076923077,0
OL33108,18.666666666666668,8.928571430729168,6,50.833333333333336,0
OL33109,11.0,49.89177488749999,3,41.0,0
OL33112,20.444444444444443,8.878968255844908,36,47.97222222222222,0
OL33113,22.818181818181817,8.879870131343583,55,54.872727272727275,0
OL33115,6.326923076923077,121.42170329479167,52,51.69230769230769,0
OL33116,12.0,4.4642857141666665,2,43.0,0
OL33117,22.761904761904763,8.88605442296627,21,57.476190476190474,0
OL33118,14.181818181818182,8.92857142816288,11,48.36363636363637,0
OL33119,3.9166666666666665,159.6834415546875,12,43.5,1
OL33120,5.2005610098176716,177.72408517084529,713,45.05049088359046,1
OL33121,6.3076923076923075,52.442557439062504,26,38.84615384615385,0
OL33124,6.246006389776358,189.19520974234956,626,44.54952076677316,1
OL33125,19.33684210526316,61.23222829939815,95,38.65263157894737,0
OL33126,16.142857142857142,31.67903525491072,7,52.285714285714285,0
OL33127,9.566037735849056,56.996446949139845,53,41.64150943396226,0
OL33128,15.75,15.513392857851562,16,50.4375,0
OL33130,14.625,40.280539774646265,32,51.03125,0
OL33131,9.0,40.56818181970238,7,51.142857142857146,0
OL33132,14.777777777777779,45.54834054606482,9,57.44444444444444,0
OL33133,14.0,22.69480519779799,19,46.8421052631579,0
OL33134,11.093023255813954,49.22832981111919,43,46.55813953488372,0
OL33135,2.648854961832061,110.11053831417303,131,54.6412213740458,1
OL33137,24.0,4.4642857125,1,59.0,0
OL33139,16.3,44.76461039266667,10,45.8,0
OL33140,4.4776902887139105,152.43387190237698,381,50.31496062992126,1
OL33141,8.81081081081081,66.25394875076013,37,40.2972972972973,0
OL33142,12.363636363636363,4.870129870265152,11,44.54545454545455,0
OL33144,4.2781954887218046,134.6177131107801,133,48.661654135338345,1
OL33145,15.0,31.607142857812498,10,50.6,0
OL33146,8.0,102.33116882805555,15,57.93333333333333,0
OL33148,12.65,23.66720779341667,20,42.75,0
OL33149,9.226666666666667,51.13896103926897,75,52.653333333333336,0
OL33150,11.5,28.84469697081597,12,47.916666666666664,0
OL33151,2.0,159.0909091,1,70.0,0
OL33152,6.528776978417266,117.84885078960471,278,49.31654676258993,1
OL33154,17.444444444444443,7.341269842316469,18,63.111111111111114,0
OL33155,21.473684210526315,9.398496240010966,38,41.26315789473684,0
OL33156,15.925,9.039366884078126,40,46.925,0
OL33157,19.892857142857142,6.53698979619923,28,58.285714285714285,0
OL33160,13.906976744186046,33.45326185522287,43,43.93023255813954,0
OL33161,1.5036496350364963,147.97611147512166,137,56.33576642335766,1
OL33162,4.125,70.88879869729166,8,45.625,0
OL33163,16.0,8.92857143125,1,80.0,0
OL33164,42.54545454545455,42.66602715585228,22,60.13636363636363,0
OL33165,64.0,8.928571428541668,3,51.666666666666664,0
OL33166,13.93939393939394,47.044470683207074,33,47.696969696969695,0
OL33167,14.857142857142858,5.7397959188095244,7,49.0,0
OL33169,17.4375,71.48437499515626,16,52.6875,0
OL33170,18.35,11.11607143046875,20,52.5,0
OL33173,15.454545454545455,10.788075561344696,22,49.68181818181818,0
OL33176,12.166666666666666,16.35281385138889,6,42.666666666666664,0
OL33177,14.666666666666666,25.831980521927083,12,53.25,0
OL33179,18.666666666666668,7.440476191666668,3,59.666666666666664,0
OL33180,8.954545454545455,85.77036600014205,22,33.86363636363637,0
OL33182,41.42857142857143,8.801020408792017,7,57.42857142857143,0
OL33183,7.6,62.844155844166664,10,56.4,0
OL33184,14.833333333333334,31.682900433865743,18,52.333333333333336,0
OL33185,73.44444444444444,8.928571429846672,18,58.166666666666664,0
OL33186,15.093333333333334,57.26450216423056,75,47.12,0
OL33187,16.408163265306122,6.723760933869047,49,58.30612244897959,0
OL33188,4.8023255813953485,120.23482331044089,86,53.395348837209305,1
OL33189,19.171875,7.7287946439849495,64,52.609375,0
OL33190,15.361702127659575,7.8077507617021285,47,56.255319148936174,0
OL33191,16.333333333333332,19.552669549795755,9,64.22222222222223,0
OL33192,22.580645161290324,14.601487224184536,31,59.774193548387096,0
OL33193,8.714285714285714,194.75881261800598,7,50.285714285714285,1
OL33194,22.4,8.928571430000002,5,57.0,0
OL33195,8.785714285714286,57.78756956723214,14,41.07142857142857,0
OL33196,10.738095238095237,44.1852195325604,42,56.92857142857143,0
OL33197,32.0,8.928571428125,1,35.0,0
OL33198,3.328358208955224,152.27369644985885,134,50.6044776119403,1
OL33199,14.695652173913043,6.890527951639493,46,50.52173913043478,0
OL33200,20.857142857142858,23.249072358750002,7,61.714285714285715,0
OL33202,20.90909090909091,35.93024399848906,33,54.78787878787879,0
OL33203,19.76923076923077,15.596903094951925,13,45.38461538461539,0
OL33204,8.517857142857142,108.64752435003535,112,39.74107142857143,1
OL33205,22.4,7.678571429652778,15,42.46666666666667,0
OL33206,20.0,7.015306123442461,7,57.857142857142854,0
OL33207,6.642857142857143,103.75649350857739,70,51.07142857142857,0
OL33208,20.03846153846154,16.70516983096198,26,56.65384615384615,0
OL33209,17.225806451612904,8.467741937426077,31,53.903225806451616,0
OL33210,12.1,15.266233766875,10,53.5,0
OL33211,15.181818181818182,41.54294568982007,22,50.09090909090909,0
OL33212,36.4,8.392857143895833,10,43.4,0
OL33213,14.84,11.410714286554903,50,48.62,0
OL33214,15.642857142857142,21.426252320538342,14,59.5,0
OL33215,6.0,172.67316017708333,3,50.0,1
OL33216,16.142857142857142,8.450255104308036,28,54.607142857142854,0
OL33217,1.2604166666666667,105.47179381449219,96,64.96875,0
OL33219,17.032258064516128,6.595622120545316,31,45.516129032258064,0
OL33220,16.11111111111111,26.187319626275535,36,50.27777777777778,0
OL33221,9.285714285714286,96.24072356438988,14,50.57142857142857,0
OL33223,14.909090909090908,6.195887446729799,33,52.54545454545455,0
OL33224,12.0,4.4642857141666665,4,43.0,0
OL33225,8.3,78.42532467810938,40,45.9,0
OL33226,8.703125,68.01491477259766,64,46.265625,0
OL33227,16.375,40.827922075890626,8,52.25,0
OL33228,17.0,8.037608226055283,36,48.75,0
OL33229,12.0,4.4642857141666665,2,43.0,0
OL33230,4.52,152.65454545266667,25,46.96,1
OL33231,18.763157894736842,9.18361244143189,38,46.28947368421053,0
OL33232,18.69047619047619,7.5467687086665505,42,58.92857142857143,0
OL33233,12.818181818181818,7.600354191780303,55,43.58181818181818,0
OL33234,15.526315789473685,59.997436775882676,19,52.78947368421053,0
OL33235,21.53846153846154,7.326007326458334,39,56.282051282051285,0
OL33236,3.5254237288135593,92.51375742204802,59,51.271186440677965,0
OL33237,7.909090909090909,66.9432556121836,44,41.04545454545455,0
OL33238,19.56,8.571428573551472,25,57.56,0
OL33239,14.546875,30.743709410332094,64,58.59375,0
OL33240,24.75,65.28003246034609,8,40.375,0
OL33241,12.8,71.290584408125,10,52.0,0
OL33242,13.714285714285714,6.377551021488095,7,49.142857142857146,0
OL33243,31.91176470588235,8.140756302555147,34,56.73529411764706,0
OL33244,23.032258064516128,10.165741517231183,62,45.79032258064516,0
OL33245,18.208333333333332,8.891369049722563,48,47.9375,0
OL33246,9.333333333333334,60.01082251180555,9,44.888888888888886,0
OL33247,8.8,210.3279220715625,30,46.06666666666667,1
OL33248,7.928571428571429,42.073863635663265,28,42.285714285714285,0
OL33249,15.352941176470589,39.993315509901954,17,52.23529411764706,0
OL33250,4.619433198380567,164.14519690584683,247,47.530364372469634,1
OL33251,4.444444444444445,72.59018759138888,9,58.666666666666664,0
OL33252,19.476190476190474,8.715986396341037,21,55.523809523809526,0
OL33253,3.6363636363636362,125.91130460348485,44,50.47727272727273,0
OL33254,12.961538461538462,27.07292707320513,26,44.53846153846154,0
OL33255,18.666666666666668,8.333333335013888,15,53.6,0
OL33256,18.5,6.975446429322917,16,46.1875,0
OL33257,18.25,10.62905844314236,12,41.833333333333336,0
OL33258,14.7,38.47727272875,20,51.05,0
OL33260,16.346153846153847,11.22877123016827,26,51.5,0
OL33261,6.2,53.40584415608333,10,49.3,0
OL33263,12.333333333333334,8.184523809166667,6,37.166666666666664,0
OL33264,15.333333333333334,18.41517857198785,24,51.291666666666664,0
OL33265,12.6,17.15909090825,5,31.0,0
OL33266,32.0,6.696428572916667,2,59.5,0
OL33268,5.032051282051282,84.22421327524039,156,52.61538461538461,0
OL33269,22.26086956521739,8.928571430208335,23,57.391304347826086,0
OL33270,49.73913043478261,16.591614907458485,46,51.5,0
OL33271,15.0,7.812500001979167,4,38.25,0
OL33273,14.916666666666666,23.434117968517157,24,55.125,0
OL33274,13.0,52.1965534518109,13,43.23076923076923,0
OL33275,15.76,22.531818183366667,25,51.96,0
OL33276,21.666666666666668,17.748917750180556,15,55.8,0
OL33277,20.2,8.03571428702451,10,44.8,0
OL33278,12.058823529411764,27.417876236887256,34,49.470588235294116,0
OL33279,3.7083333333333335,145.2962662390842,48,49.5,1
OL33280,16.0,8.92857143125,2,43.5,0
OL33283,22.426666666666666,8.785714287041667,75,49.52,0
OL33285,5.327272727272727,132.37355371949258,275,51.89090909090909,1
OL33286,21.333333333333332,8.928571430208335,3,49.0,0
